Iteration 1,Iteration 2,H1 Weekly Bill [€],H2 Weekly Bill [€],H3 Weekly Bill [€],H4 Weekly Bill [€],H5 Weekly Bill [€],H6 Weekly Bill [€],H7 Weekly Bill [€],H8 Weekly Bill [€],H9 Weekly Bill [€],H10 Weekly Bill [€]
157,12,8.471737162111888,17.251517493795355,2.6109539036657736,5.365916755152894,8.400989996259211,2.6053739188390113,8.421626530250231,2.603948709321821,8.48439638370738,2.5718491468964415
158,12,8.47157606043743,17.25036419451444,2.6219196961998725,5.5877742365446625,8.40083171896463,2.6090743951481645,8.421458556343111,2.5982094256095647,8.484235281050035,2.5756664351881016
159,12,8.3803289835168,17.29169507441785,2.6152659239567555,5.763222415202948,8.400540956387125,2.6115029023498697,8.474344591766982,2.608269159147359,8.460068390819075,2.5781716024352486
160,12,8.466260762093999,17.239833506587747,2.5815234091422536,5.936051269789085,8.395499560811665,2.6106964948464926,8.416133003318464,2.6011211276023496,8.478919992168164,2.6312208736397977
161,12,8.386731926007043,17.23553821736313,2.6342346905551963,6.132022854814355,8.465987657286403,2.6030578787025123,8.395657437544026,2.5669207737623494,8.459522082173194,2.624736481791806
162,12,8.462758816601063,17.23315646563871,2.6182967333188985,6.224975408081772,8.471744325381966,2.561114858282778,8.392934241596743,2.6191054788009995,8.39319182283146,2.6250818494656234
163,12,8.368486878263946,17.265776198972308,2.619039116275397,6.3596914368943835,8.44898635620046,2.561918614824898,8.394067909114987,2.619908696935426,8.456689026814118,2.6258457657040877
164,12,8.456484986483785,17.21428834713638,2.5850866110145354,6.510608370700032,8.385749362760833,2.616192576546946,8.406374651634724,2.6126428851567183,8.46914428277583,2.617437925790229
165,12,8.365291530025466,17.233335525483945,2.6366805922523064,6.68749365204953,8.385506892363122,2.6139640949103673,8.45930717686352,2.6040737348447456,8.445031967992497,2.5832748332145195
166,12,8.45184699458186,17.200762120865335,2.6200072504434044,6.783238048438306,8.460805859657606,2.5630052589689205,8.381995730579998,2.6209946131793354,8.382197787264278,2.626806336020974
167,12,8.431734544468295,17.149834400828368,2.6200072504434044,6.872840969675018,8.439563151511807,2.5630052589689325,8.378419386846037,2.620994613179335,8.388454088057847,2.626806336020975
168,12,8.377711322642684,17.035996767333582,2.6200072504434044,6.99034914975142,8.446784820634743,2.563005258968943,8.367979732341938,2.620994613179335,8.442024748682991,2.626806336020974
169,12,8.437834725657234,17.019140076637207,2.6200072504434044,7.021101868499384,8.362770883922359,2.5630052589689645,8.383398563945317,2.620994613179335,8.436780422725842,2.626806336020974
170,12,8.437834386404983,17.007355087192256,2.6200072504434044,7.032887769196227,8.36277067636155,2.5630052589689942,8.383398339330991,2.620994613179335,8.436780282901308,2.626806336020974
171,12,8.427442657165162,17.004001231288402,2.6200072504434044,7.052281770313899,8.43221240311675,2.5630052589690315,8.378262692931713,2.620994613179335,8.366825786571345,2.626806336020975
172,12,8.341170367235136,16.993819389319025,2.6389253411989553,7.080808133624654,8.425148841798798,2.6222976720318276,8.360601124941052,2.6202779055801164,8.413334142861265,2.5956370814091834
173,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
174,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
175,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
176,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
177,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
178,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
179,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
180,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
181,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
182,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
183,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
184,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
185,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
186,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028577,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
187,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
188,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
189,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
190,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
191,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
192,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
193,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
194,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
195,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
196,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
197,12,8.341170367235136,16.993819389319025,2.6389253411989553,7.082181414511661,8.423955560911795,2.6222976720318276,8.360601124941052,2.6202779055801164,8.413334142861265,2.5956370814091834
198,12,8.341170586352826,16.9938199517578,2.6389253411989553,7.082179725325063,8.423955846460027,2.6222976720318276,8.42497368557924,2.6202779055801164,8.348962204304954,2.5956370814092105
199,12,8.341170707960401,16.993820077289257,2.6389253411989553,7.082179144299845,8.423955965869563,2.622297672031828,8.360601543136603,2.6202779055801164,8.41333456122424,2.5956370814092096
200,12,8.367693841553939,16.99873025493904,2.6291897603490924,7.055049365528547,8.443762600233775,2.6176059900122195,8.432367116491871,2.6085932610137608,8.347647823949611,2.586459985928164
201,12,8.376411134957726,17.03875587983601,2.6058200003147194,7.041112679404939,8.430679996281809,2.5946216995785853,8.450947357919796,2.544158410639006,8.38696177365995,2.591231067407487
202,12,8.400515146325466,17.07216405148369,2.556357042665676,6.993158343099969,8.45668906985965,2.5723355845172575,8.411959137064306,2.5808766421250318,8.453834722347294,2.5266602605116866
203,12,8.415099556399069,17.107499932528444,2.5580256482400703,6.95392196318213,8.430945581457577,2.5163570943231477,8.465660045538046,2.4858799974436216,8.465787693017873,2.5628224878700503
204,12,8.436216241385043,17.15536315420065,2.4957327736563553,6.9121331291532,8.509007528198438,2.477098306819647,8.510361592600756,2.494905390036292,8.428086180309025,2.4436457036406187
205,12,8.475068604346998,17.21078428044821,2.4283407989204977,6.874556047670443,8.530593576731956,2.452904121350249,8.457055319524336,2.436497241517476,8.51294557888797,2.453654430601894
206,12,8.502157489465176,17.267925969032362,2.432604238307788,6.813864174413873,8.560784417314208,2.4064787980325755,8.552869757640737,2.3587754786572392,8.47814254827648,2.411547128859588
207,12,8.509916937327773,17.299423384543974,2.404449208271115,6.790454942565629,8.571316123023966,2.370891013871642,8.561012285542168,2.341284775600883,8.499186127493228,2.390865201759651
208,12,8.509917675625156,17.29942532037185,2.404449208271115,6.790449880964837,8.57131718904298,2.370891013871642,8.561013025981264,2.3412847756009603,8.499186708510575,2.390865201759651
209,12,8.510791184345784,17.332990842836598,2.3786411060120174,6.768383290988525,8.525418541519105,2.3761440212537392,8.58158569662757,2.3215035439896976,8.579523974048305,2.3477677983786838
210,12,8.510791293266271,17.33299154963997,2.3786411060120174,6.768381760121877,8.525418721638994,2.3761440212537392,8.581586041683583,2.321503543989738,8.579524164015151,2.3477677983786838
211,12,8.514562366857714,17.333067872540656,2.3786411060120174,6.7683798060649645,8.586663491323513,2.3761440212537392,8.59116352391819,2.3215035439897624,8.504856469660783,2.3477677983786833
212,12,8.510716861490678,17.333218588850503,2.3786411060120174,6.768376750218611,8.525344093635047,2.3761440212537392,8.581512137091536,2.3215035439897695,8.579525099079435,2.3477677983786838
213,12,8.610732658548208,17.36993662477662,2.2989624912464017,6.730749742391452,8.570863562957513,2.3323194807900696,8.614206152486032,2.308298545105577,8.528943433322228,2.3350873083759227
214,12,8.571319122982004,17.45094274229958,2.29647935687814,6.684782100027568,8.646307263612755,2.2389877360551713,8.638817903183316,2.2785571183701556,8.586036280880016,2.267370375711314
215,12,8.637878136357983,17.44892520341326,2.29647935687814,6.684779818459778,8.642794440464327,2.2389877360551678,8.597747988042768,2.2785571183701565,8.566079826247131,2.267370375711314
216,12,8.599554656528596,17.475387911296437,2.2446386112091714,6.669974471980512,8.60272378502761,2.2010970368042027,8.655721959772393,2.263866048387817,8.633933630785725,2.2900518882075556
217,12,8.603869312287108,17.508954100256737,2.198000920415758,6.533569584348129,8.665478001177895,2.2532334592119354,8.651327178781763,2.262463902629634,8.588099717077313,2.2663538238137524
218,12,8.610733234463481,17.50847136678294,2.2760769414177275,6.464002755098615,8.665640070338949,2.2511860680886864,8.603532120871238,2.1918263907123636,8.657145283688047,2.267935768537969
219,12,8.595408979309221,17.503426249826664,2.2772615601272705,6.3974195826729945,8.654479695900832,2.3150784816072987,8.581648743302932,2.3090299273811095,8.64248752319967,2.23170925667202
220,12,8.56306080801366,17.483467791532778,2.3358975985339003,6.408176282437564,8.621842884884476,2.283421223487633,8.625573001358344,2.3212023638659267,8.575598512913665,2.352259532972072
221,12,8.545216697313766,17.45854651871575,2.373586418147243,6.349320378692716,8.61321428973685,2.406769530835535,8.525798343983254,2.3767423689159037,8.588028619484444,2.432726834174553
222,12,8.51630305190371,17.440115131457897,2.4697617462994734,6.34637556981636,8.594958086198691,2.422946851015764,8.526117234888455,2.392498448755865,8.574320771036511,2.416703108627281
223,12,8.527354090429968,17.40256112940857,2.4158652737336115,6.352901389865873,8.584796764920494,2.4499677571940377,8.498248580249587,2.457412262895112,8.571279763283501,2.486962988019257
224,12,8.567123641042894,17.416592759225427,2.507501734767099,6.257868546843799,8.549515919418415,2.4643524734029865,8.507908717267009,2.407403409751258,8.575221208742896,2.48768158953823
225,12,8.578266511915455,17.405020505119673,2.4896299857868556,6.267964024465687,8.537961177384128,2.4741879551919457,8.56211015982266,2.4045852736945696,8.527575002292012,2.493869404327027
226,12,8.581971414805114,17.422209094975777,2.4824504240008665,6.185951110730145,8.558960706294936,2.4588395525824844,8.529545053416406,2.4190558290917443,8.58370671667045,2.4797800974320943
227,12,8.602954571666096,17.4422216787257,2.4509243729490717,6.074631111489474,8.525813633641501,2.4327443990303803,8.564671233438329,2.432318407491167,8.572527865729567,2.4121127258387247
228,12,8.609827639877768,17.41259487667137,2.452412746918405,6.008912275843773,8.555759333045485,2.4356100477974536,8.558630295765157,2.3780539456687397,8.603410229568118,2.4397586088437437
229,12,8.552915358215797,17.402003880683676,2.4350653902779142,5.910385381456178,8.648080287365747,2.4119532846142864,8.62447294111957,2.418735769563831,8.561912611212618,2.396295095490388
230,12,8.612856987657251,17.369147131356776,2.4764339586009294,5.759445966268213,8.572319484484064,2.4011860781718566,8.6161829916831,2.446250304557843,8.557357547580787,2.4486095496391913
231,12,8.616830753417613,17.32880592512877,2.5047719697449975,5.576580079624913,8.538692043970556,2.5038834564361396,8.613512531135697,2.4506374319026203,8.537850434637644,2.5054253740010637
232,12,8.584377337883875,17.319190044276613,2.4499838028006296,5.473862769349317,8.577987596536248,2.488135505271506,8.589985334551141,2.4836381372443816,8.550012855966733,2.469766616119574
233,12,8.599394370371881,17.31636589405376,2.4418121572622855,5.317888527234053,8.618523729298168,2.4752614371441646,8.537030618650636,2.4662418404370228,8.546446044897424,2.5164753806506153
234,12,8.573236704892008,17.275345835435882,2.476969554320187,5.168063306434073,8.57443412882045,2.51573700567,8.603263728976671,2.498580368635037,8.543890262602007,2.5061691042136967
235,12,8.596495758023098,17.203909761402567,2.536832872628385,5.075990503275087,8.547609299860579,2.450187220590337,8.602850332372103,2.5109981044124554,8.52551852138045,2.5361976260549484
236,12,8.583948800367478,17.143978899905836,2.5267267721979,5.007167945091359,8.612514055996487,2.4933861684186382,8.554550564910809,2.444024566029635,8.549217747630005,2.5318744794518637
237,12,8.57622165415504,17.121892518186623,2.512289367203706,4.891190315205181,8.588587980722892,2.4783163549642717,8.572335588860302,2.482728784842914,8.550749775876213,2.4600776599828706
238,12,8.511335634978703,17.097598218844468,2.4588926535449542,4.8298552336371365,8.595536879838198,2.4545093249503847,8.605004137465249,2.4687327941657,8.548212899697877,2.4956622228773417
239,12,8.572585074028222,17.11195768918452,2.5062374008676165,4.71479305332321,8.527055583313148,2.4495997392304516,8.596396112236286,2.4386640363577574,8.527388807434942,2.432862504023855
240,12,8.517670690144106,17.104381125977962,2.4862738776983955,4.635183404754622,8.518065820726651,2.380975883372792,8.594557287534226,2.441566498219225,8.583257283994959,2.4590081275770723
241,12,8.574913685447237,17.093971582281483,2.4692066987698174,4.536508491353571,8.534342102815216,2.4711040933136,8.578106063851113,2.4489004365559577,8.513584873605195,2.4119819720068234
242,12,8.55732741528276,17.110750465140647,2.4867347907348583,4.48957111055144,8.517760682983177,2.408611378543659,8.592269024406495,2.439278633775448,8.510029941350137,2.446036557231393
243,12,8.547797103684847,17.114219941637824,2.483551670196572,4.460964659696741,8.549753229362683,2.407318078282005,8.534098294859454,2.439278633775448,8.556220446551263,2.453017941953178
244,12,8.510495786759432,17.115798584853717,2.469806440484511,4.418751449829375,8.5367723259894,2.4734780103114566,8.58523071581241,2.4835871618479994,8.569114600837914,2.5021349232737973
245,12,8.548437919903007,17.10766749596914,2.4692955824720966,4.436040583061846,8.506523969924736,2.5066012459104985,8.540316781896651,2.472588674322633,8.558669984020819,2.510627762518586
246,12,8.5332919928585,17.148860712118054,2.4692956040028835,4.450782092015588,8.527497099079273,2.5042273289126413,8.562158386048559,2.5215978863092707,8.495999947047713,2.5008089516075342
247,12,8.53800198527987,17.211188335180097,2.561119372130929,4.435793376614222,8.56297306674676,2.5099101156869104,8.508429344531564,2.466865276847694,8.498035031237158,2.5468840957448062
248,12,8.462435760461121,17.16231476727779,2.5059521890877203,4.594686623646413,8.51282652997227,2.54228331598866,8.566013596227801,2.5505096380453147,8.528002320868927,2.5374752584240015
249,12,8.524247610539184,17.1767825891325,2.532785508607172,4.682134319380989,8.503396375543074,2.5675332395678216,8.551467415539717,2.5589893713505907,8.4909048719334,2.5643086984055676
250,12,8.460364003180143,17.202627493095193,2.6081828471941835,4.7721110752875955,8.568896773448078,2.5556192779239346,8.553091850205265,2.5201666435948655,8.491368460540997,2.594091575529749
251,12,8.53049626929282,17.17561630020034,2.5532772578959686,4.963623290946738,8.519609234120388,2.5719051169934253,8.552747046399327,2.5837980087893966,8.469964600059555,2.615932875302045
252,12,8.462531594746777,17.187551680797704,2.6052863122694436,5.119644463585206,8.560274295775145,2.5941074272720823,8.560424459409719,2.603413712559956,8.483520299665855,2.5607657539181243
253,12,8.521648687579342,17.227547268618068,2.6254434522040113,5.220140549405624,8.501922172630147,2.6052950816421467,8.496396859030556,2.548246640307233,8.545723587293741,2.609105701289141
254,12,8.52206783500801,17.226308456089978,2.64117215848484,5.410968698631109,8.568366290362114,2.6042817614924942,8.478799197508804,2.5566455205578,8.488427451905917,2.6174326299589445
255,12,8.520239163076868,17.21144208751667,2.5886217081466323,5.593196294695441,8.510165307263588,2.612800253671486,8.484697628999603,2.6005942524063475,8.528361109495236,2.6334021947281325
256,12,8.509279111667105,17.199786017682023,2.6413966518739573,5.836107577443019,8.495253025292037,2.5551197785195905,8.535987870785323,2.622737859838918,8.449728225557672,2.625923881340364
257,12,8.514058852833887,17.22222613240859,2.59547629785057,5.962924478743672,8.50116702294827,2.61441470494734,8.529739724486406,2.605315547530542,8.435657802397266,2.64693943585347
258,12,8.487168414886991,17.160354476093005,2.6361666663531684,6.226085882315553,8.472129741594976,2.6197007816681337,8.513783794429123,2.6180745654993474,8.44353330935962,2.591772367800093
259,12,8.491434274863463,17.202231007252582,2.655188249199288,6.2688468190397195,8.467461848717624,2.607508091288719,8.519911561820859,2.5705110642941067,8.418194666155845,2.6417324173677983
260,12,8.466099608350614,17.18117596311982,2.647584666944351,6.4268709565384645,8.462607095652828,2.5620203204269147,8.430483229007837,2.627110415487839,8.474054055453593,2.631913689017751
261,12,8.460312733705232,17.198264077732134,2.6000803888570423,6.532961219536659,8.437760963594037,2.618956617067,8.47589135954168,2.609688105490658,8.397800216600753,2.6508043178748153
262,12,8.40081899160276,17.184977897429405,2.656347650275046,6.627405509945959,8.495315564901407,2.5636501356762214,8.411682534825461,2.610035782073067,8.453435198757804,2.643200734512884
263,12,8.435843989901723,17.123991382694854,2.6487440666168585,6.769076687832637,8.48213336501994,2.6222976720318276,8.416360276679232,2.5725109973110065,8.37792955332308,2.633382008588851
264,12,8.435311979095365,17.089608084050127,2.6487440666168585,6.839324474052509,8.407511318827352,2.622297672031828,8.460213660137704,2.5725109860240294,8.37336575057539,2.633382008588851
265,12,8.427146446997128,17.05892784972144,2.648744066616859,6.899711442668363,8.405287030841803,2.622297672031828,8.447235885538682,2.5725109707660185,8.367026626229041,2.633382008588851
266,12,8.411341922061768,17.02480699945517,2.648744066616859,6.989582705060226,8.390262614862191,2.622297672031828,8.43083888412436,2.5725109592702027,8.358502167928561,2.633382008588851
267,12,8.404384356866348,16.99840134631482,2.6487440666168585,7.019460219016855,8.379118232671072,2.622297672031828,8.38428833899557,2.5725109322900597,8.41986282660775,2.633382008588851
268,12,8.341186420406189,16.998410963294045,2.648744066616859,7.067999304699696,8.365701269105939,2.6222976720318276,8.418883535409515,2.5725109048372206,8.41333385500987,2.633382008588851
269,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
270,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
271,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
272,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
273,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
274,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
275,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
276,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
277,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
278,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028581,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
279,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
280,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
281,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
282,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
283,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
284,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
285,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
286,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
287,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
288,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
289,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
290,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
291,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
292,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028584,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
293,12,8.389195996310102,16.993819846024742,2.6389253411989553,7.08218068262272,8.43150531960467,2.6222976720318276,8.370845990607782,2.6202779055801164,8.347514119670775,2.5956371263483304
294,12,8.389196288554045,16.99382067128755,2.6389253411989553,7.082178295344204,8.431505608120787,2.6222976720318276,8.370846360592974,2.6202779055801164,8.34751469460077,2.59563716268879
295,12,8.389196537187006,16.993821371316855,2.6487440666168585,7.081809769446237,8.431505851356038,2.5674971550246726,8.370846681501238,2.6278814894850857,8.34751506947718,2.633382008588851
296,12,8.389532813970495,17.00478422294079,2.6446654604668627,7.080919411309087,8.35994819670436,2.6258465675348606,8.376813504060916,2.584542530958763,8.40849527920251,2.615002012851379
297,12,8.34713829976286,17.004784609143833,2.6446654604668627,7.080917841837752,8.430077061273604,2.6258465675348606,8.415798169004768,2.584542545531597,8.341777432592508,2.615002012851379
298,12,8.39622578932858,17.012826062813858,2.6241228942150574,7.054968562569569,8.393086950870575,2.5615906587561725,8.359289221221506,2.5657800069518792,8.420901430141704,2.6242084231311185
299,12,8.34027770081471,17.034337941318167,2.6052707313533676,7.025337188424967,8.446444607285095,2.56766203284185,8.38829334688837,2.558753870411413,8.426768534633098,2.53510404602899
300,12,8.343844118792113,17.0420835180733,2.584822914948599,7.007196613800996,8.443415846014663,2.554435517600276,8.442561313099556,2.5441679224867504,8.385487394221345,2.5434848409624222
301,12,8.3519775168789,17.05835919804795,2.553722969463213,6.975653252508203,8.412218475671589,2.504832156787706,8.445171547975399,2.537578182286954,8.435622854720124,2.5680638456599927
302,12,8.377918327050029,17.079051245272915,2.550006975991192,6.954454791776282,8.459725653872848,2.5104998714222173,8.389483867552736,2.4799477992769026,8.43938665484154,2.5376248129433634
303,12,8.427588999658948,17.102471138223468,2.476796283185543,6.928345369753208,8.404092559102068,2.4853147509459603,8.412969872108073,2.4729728009211827,8.450020052173432,2.505028173928141
304,12,8.392599800706503,17.129904935843648,2.4607710178079882,6.891731188485499,8.416881345191939,2.4412654282477253,8.467700941125454,2.435872147457679,8.458485645089208,2.4401875500443757
305,12,8.446524029462735,17.161301786280372,2.445921757601898,6.834879737236009,8.428499335727146,2.374676384252564,8.43385007427003,2.395449717373503,8.47009290170246,2.429904276093304
306,12,8.455703724771011,17.184121897706092,2.410100211070975,6.784098176328976,8.451826282038502,2.37962555855556,8.42320519312976,2.4029186101178586,8.477968068173288,2.388082278107997
307,12,8.457862072579918,17.181260313744055,2.4034687620855175,6.807174781020511,8.492645224137803,2.373173355369804,8.42134991967196,2.378062372093202,8.429682512487345,2.389720686809908
308,12,8.464088332433894,17.203010532837958,2.3459881902946345,6.743017001882857,8.442578126605977,2.3291251425309016,8.451015052661843,2.355616917418132,8.487649220186256,2.365461483147566
309,12,8.414623608677323,17.2233535169755,2.3299186134880445,6.6847289728463455,8.471932862490863,2.2966890695979076,8.504689006371612,2.314551743601907,8.49780038206504,2.3098822238854724
310,12,8.44750310928179,17.25226468757532,2.273345204613469,6.628027128366574,8.470449743397637,2.242023874184202,8.522348038176755,2.271737641180417,8.512919258641597,2.2894013145822574
311,12,8.47852260467161,17.288459408886364,2.2504633602811106,6.544461223259383,8.523685304946637,2.224239592580684,8.546943959571825,2.199827201439328,8.462840514220787,2.2557268301422866
312,12,8.517269140284935,17.288460016294568,2.261270382366009,6.545208002557756,8.519066943094861,2.1987216233046216,8.47014374424568,2.2219972230492755,8.505514737610033,2.247518187192277
313,12,8.461722545397752,17.279759874976854,2.2273805299653215,6.546684972382461,8.543688769799775,2.2289449436216344,8.470694409588116,2.236698204966714,8.52945113934504,2.2517946099563484
314,12,8.451764170985294,17.298764590933516,2.2460732829769667,6.481379946508958,8.54543222368973,2.1981719826392627,8.52418998499554,2.1984556454223108,8.537656322756776,2.1930818490916657
315,12,8.510250909393955,17.28061886417865,2.287323764808691,6.296679462057842,8.505762396094388,2.2657771414011743,8.536926130784016,2.278430040777683,8.469610528133947,2.2614407623696717
